"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"3VMHWJRYHV32Y6BID044SV30EV5FX4","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","3KKG4CDWKJL5LEUPG579A7GCVN349F","A22Y27CKGBT89O","Approved","Tue Jul 10 08:46:17 PDT 2018","Tue Jul 10 08:48:59 PDT 2018","Fri Jul 13 08:48:59 PDT 2018","Thu Jul 12 20:29:57 PDT 2018","","","162","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.itsmylab.jarvis-screens/screenshot_3.png","This screen prompts the user to click a button and update wallpaper.","At the top right is a notification indicating Priority Mode is active.","Low in the center of the screen is text telling user to interact to update wallpaper.","A large hexagonal button sits at the bottom of the screen, clicking will allow user to update wallpaper.","A menu button sits in the bottom right corner of the screen.","x",""
"334ZEL5JX62O822CITH7GHVMRHTSOU","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:18 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:18 PDT 2018","","","3WI0P0II62FOPA943X8O4WACEGWDR6","A22Y27CKGBT89O","Approved","Mon Jul 09 15:08:22 PDT 2018","Mon Jul 09 15:11:28 PDT 2018","Thu Jul 12 15:11:28 PDT 2018","Thu Jul 12 10:32:12 PDT 2018","","","186","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/ro.hd.moneymailme-screens/screenshot_1.png","This screen allows a user to select from a list of countries and calling codes.","The top left is a direction for the user to select a country on this page.","At the top left is a search field button to enter a country.","In the center of the page is list of countries and flags, sorted in alphabetical order, and their calling code.","","x",""
"32ZCLEW0BZ7DUZVNAZL8DG9P53DJPN","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:45 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:45 PDT 2018","","","3PW9OPU9PR7DTVC78E9S2M1VDZQ12I","A22Y27CKGBT89O","Approved","Tue Jul 10 16:38:34 PDT 2018","Tue Jul 10 16:41:06 PDT 2018","Fri Jul 13 16:41:06 PDT 2018","Fri Jul 13 09:25:20 PDT 2018","","","152","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ids.smartcalculator-screens/screenshot_1.png","This is a calculator style interface with a 'Set Password' dialogue.","The top left of this screen displays a calculator icon, next to a 'Set Password' header.","The lower half of this screen displays a standard grid calculator layout with 18 buttons featuring numbers and symbols.","Above the calculator buttons is a text field showing whatever the user has entered or calculated.","","x",""
"3ZLW647WALI6HESS5GI91WK7YWZ328","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:23 PDT 2018","2","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Wed Aug 01 10:32:10 PDT 2018","","","31IBVUNM9TMDG14H3N8OTT21DT0VFV","A1MFR8AR96VI0J","Submitted","Fri Jul 13 13:02:51 PDT 2018","Fri Jul 13 13:07:27 PDT 2018","Mon Jul 16 13:07:27 PDT 2018","","","","276","76% (119/156)","65% (68/105)","65% (68/105)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mohanbharti.draw3d-screens/screenshot_5.png","This is a map locator app.","At the top of the screen is a white bar and in the right hand corner is a mic icon if the user wishes to talk rather than type.","In the left hand corner is a further options icon with a new activity mark against it.","In the middle of the screen is a pop up advert message asking the user to add a payment method.","In the bottom right hand corner are two circular icons offering map location and traversal abilities.","",""
"3ZLW647WALI6HESS5GI91WK7YWZ328","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:23 PDT 2018","2","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Wed Aug 01 10:32:10 PDT 2018","","","3LJ7UR74RI0QAGYJHFQES8BW0694NR","A3D1PLSILELVD","Rejected","Mon Jul 09 14:37:47 PDT 2018","Mon Jul 09 14:46:15 PDT 2018","Thu Jul 12 14:46:15 PDT 2018","","Thu Jul 12 10:32:09 PDT 2018","Most of the low level descriptions don't contain spatial references","508","0% (0/6)","0% (0/6)","0% (0/6)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mohanbharti.draw3d-screens/screenshot_5.png","play store allows the user to remove ad for money","there is pop in the play store","the amount is 3.99 usd","there is wi-fi connectivity on the phone","the find some place on google map","",""
"3D42WVSDH8IRYB1SIWQ6B9A9G1ZFYA","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","3LUY3GC630NNWOSFZS1DZ901RPW7PA","A2TWLYXPBIGZW","Approved","Mon Jul 09 22:28:03 PDT 2018","Mon Jul 09 22:35:47 PDT 2018","Thu Jul 12 22:35:47 PDT 2018","Thu Jul 12 10:57:48 PDT 2018","","","464","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.andromo.dev430081.app392812-screens/screenshot_2.png","This screen explains how users can create a niche website and what is required for it.","The top right corner button allow users to refresh the page if they decide to repeat what they would like to read.","At the top left corner, there is a arrow pointing towards the left direction that allow users to go back to viewing a different option.","At the center top where is the topic is listed, there is a drop down button that allows me to select another topic I would like to view.","The top left button towards the left side allows me to view different options and be able to read different contents.","",""
"3S829FDFT2O50MXMMU9E4V0F2IOXDA","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:18 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:18 PDT 2018","","","3TK8OJTYM28P7ETBHQ4T5NG4D5LVP4","A3E3J27LF4OX9M","Approved","Mon Jul 09 16:11:58 PDT 2018","Mon Jul 09 16:16:32 PDT 2018","Thu Jul 12 16:16:32 PDT 2018","Thu Jul 12 10:32:18 PDT 2018","","","274","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.rvparky.android2-screens/screenshot_2.png","Screen allows the user to change their Display Name","The text box in the middle allows you change your Display Name","The OK button is on the middle right of the screen","The Cancel button is on the middle left of the screen","The title in the middle of screen above the text box suggests that is for changing the Display Name","",""
"336OE47KI27C53SI3ADM8YSFTNMVWE","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:23 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:23 PDT 2018","","","37W3JXSD67VWVHLHYN584GSUOJIWY1","A2ECRNQ3X5LEXD","Approved","Mon Jul 09 15:18:32 PDT 2018","Mon Jul 09 15:24:26 PDT 2018","Thu Jul 12 15:24:26 PDT 2018","Thu Jul 12 10:32:13 PDT 2018","","","354","89% (17/19)","89% (17/19)","89% (17/19)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mobileapps.apps.LearnToDraw-screens/screenshot_5.png","This screen allows the user to sign in with their email.","In the center is a line for the user to enter their email.","On the bottom right below the red line is an option for the user to hit next to go to the next page.","x","x","",""
"3TLFH2L6Y9BBGVQMKVO0J9O5SVC2TO","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:18 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:18 PDT 2018","","","3B4YI393VAJ6SESZFC3IP5181TISSC","A22Y27CKGBT89O","Approved","Tue Jul 10 14:29:10 PDT 2018","Tue Jul 10 14:30:35 PDT 2018","Fri Jul 13 14:30:35 PDT 2018","Fri Jul 13 09:25:15 PDT 2018","","","85","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hiddenobjectsecrets.mansion3-screens/screenshot_1.png","A notification popup teaches how to exit full screen within the app.","A notification is located in the top center of the screen.","An 'OK' button to dismiss the notification is located below and along the right edge of the notification.","The active notification and button are highlighted against an inactive background.","","x",""
"3IJ95K7NDXZ30CT9MENDCECEDWVGNK","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:39 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:39 PDT 2018","","","3A7Y0R2P2PBLPSV8MS0RWCRDKNUJXE","A22Y27CKGBT89O","Approved","Tue Jul 10 09:33:32 PDT 2018","Tue Jul 10 09:34:41 PDT 2018","Fri Jul 13 09:34:41 PDT 2018","Thu Jul 12 20:30:00 PDT 2018","","","69","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.DressFashion.retry-screens/screenshot_1.png","This page displays media content.","The top of the frame is the title of the page.","The screen displays rows of images.","","","x",""
"38DCH97KHHPYUBW2AC0XDLZZAZYQJK","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:18 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:18 PDT 2018","","","3LYA37P8IRA9N9YPZH8L8U0YG9ZBKP","A22Y27CKGBT89O","Approved","Tue Jul 10 08:56:49 PDT 2018","Tue Jul 10 09:00:45 PDT 2018","Fri Jul 13 09:00:45 PDT 2018","2018-07-13 16:01:25 UTC","","","236","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/net.atlassc.playofthegamememe-screens/screenshot_5.png","This screen allows a user to create customized video overlays.","The top half of the screen displays a preview image as the user fills in required information below.","Below the preview frame are multiple text fields to enter information. From top to bottom they are Play of the Game, Your Name, and Your Hero.","Below the text fields are two rows of buttons. The first row lists 'select', 're-capture', 'Save', and 'Share'.","The second row of buttons lists 'Show Tips' on the left, and 'Tell others' on the right.","x",""
"38DCH97KHHPYUBW2AC0XDLZZAZZJQE","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:45 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:45 PDT 2018","","","3ZWFC4W1UVULNUN0U33ESWDXQ6MRFV","A30GC46VOB82C3","Approved","Wed Jul 11 10:39:58 PDT 2018","Wed Jul 11 10:41:47 PDT 2018","Sat Jul 14 10:41:47 PDT 2018","Fri Jul 13 09:24:18 PDT 2018","","","109","98% (58/59)","98% (58/59)","98% (58/59)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ohnineline.sas.kids-screens/screenshot_3.png","This screen allows the user to select among different sketchpads to draw.","In the center left of the screen, the tutorial button allows the user to learn how to use the app.","In the top left of the screen, the arrow button allows the user to exit the app.","In the bottom left of the screen, the metronome button allows the user to turn metronome on and off","","",""
"3YO4AH2FPD7RS5VGO4QRVGK3BQT0QO","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","320DUZ38G89A360IXI0N8QRIHT2GJF","AXJJ5H5M46823","Approved","Mon Jul 09 21:42:36 PDT 2018","Mon Jul 09 21:51:30 PDT 2018","Thu Jul 12 21:51:30 PDT 2018","Thu Jul 12 10:57:47 PDT 2018","","","534","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.linmedia.newstouch.wivb-screens/screenshot_2.png","App providing the day and time of the streaming schedule for WIVB Channel","The top left WIVB.com takes you to the website","Below the Top bar, you can hit the play button to watch live streaming","Below the Watch live streaming button, there is a play button that will give the top stories","The buttons at the bottom take you to Home, Weather, Watch live, Report issues, and more when these buttons are pressed.","",""
"329E6HTMSWP1YUWIUMOD1S61FWL3KU","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:31 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:31 PDT 2018","","","3EF8EXOTT2IDZRAFFZFK13NCF3UJ1R","A22Y27CKGBT89O","Approved","Mon Jul 09 18:44:00 PDT 2018","Mon Jul 09 18:46:31 PDT 2018","Thu Jul 12 18:46:31 PDT 2018","Thu Jul 12 10:57:42 PDT 2018","","","151","66% (121/183)","66% (121/183)","66% (121/183)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mercariapp.mercari-screens/screenshot_6.png","This screen allows a user to enter login credentials for Facebook.","The popup has a X button in the top left to close the window.","Text instructs the user to enter email or phone number, as well as password to connect to Facebook.","Two text fields allow user to enter Email or Phone, and their Facebook Password.","In the middle of the frame, below the text fields, is a large Log In button to submit information and log into Facebook.","x",""
"31ODACBENU2RTEFSX69B5MQM6IBSQ2","3TLBHISGTP8KF30SRGWBACU99N6BAM","Describe Functionality of Mobile GUIs (~2-4 min)","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.20","Mon Jul 09 14:04:18 PDT 2018","1","BatchId:3296283;OriginalHitTemplateId:862366346;","3600","259200","Sun Jul 29 14:04:18 PDT 2018","","","31EUONYN2WQ7MEHA2QREGNBE30NVOL","AOI7EOWWX4NWK","Approved","Mon Jul 09 15:53:18 PDT 2018","Mon Jul 09 15:56:22 PDT 2018","Thu Jul 12 15:56:22 PDT 2018","Thu Jul 12 10:32:17 PDT 2018","","","184","88% (7/8)","88% (7/8)","88% (7/8)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.jetradar-screens/screenshot_5.png","The screen provides information about an airline search engine app.","on the top left there is a button that opens a menu.","on the middle of the screen there is a star icon which allows to rate the app.","on the middle of the screen there is a link icon which takes you to different social networks.","there is a thought bubble in the middle of the screen with a question mark which opens up to an app support screen.","",""
